Format Version,1.21,Take Name,tapar cachete derecho abajo2,Capture Frame Rate,90.000000,Export Frame Rate,90.000000,Capture Start Time,2020-06-26 11.24.45.788 AM,Total Frames in Take,3249,Total Exported Frames,3249,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.177778,-0.179438,0.305862,0.180604,-0.190947,0.204316,0.183862,-0.206077,0.306416,0.183016,-0.234533,0.245083,0.204793,-0.191177,0.298679,0.181660,-0.215751,0.225788,0.190138,-0.192256,0.178944,0.179844,-0.196233,0.252239,0.164640,-0.214073,0.205354,0.191148,-0.146375,0.309281,0.194283,-0.132767,0.279703,0.213178,-0.170790,0.225182,0.185311,-0.171232,0.207387,0.187647,-0.194109,0.228666,0.180599,-0.150333,0.247593,0.196491,-0.241333,0.215546,0.214105,-0.248875,0.279534,0.222287,-0.236576,0.310042,0.199282,-0.138945,0.220478,0.206090,,,,,,,,,
17,0.188889,-0.179488,0.305870,0.180587,-0.191047,0.204342,0.183875,-0.206132,0.306453,0.183071,-0.234578,0.245125,0.204823,-0.191221,0.298717,0.181680,-0.215845,0.225820,0.190117,-0.192343,0.178961,0.179870,-0.196322,0.252248,0.164702,-0.214145,0.205378,0.191177,-0.146409,0.309291,0.194278,-0.132794,0.279709,0.213164,-0.170847,0.225202,0.185300,-0.171294,0.207399,0.187619,-0.194153,0.228688,0.180629,-0.150458,0.247563,0.196650,-0.241386,0.215589,0.214127,-0.248900,0.279573,0.222320,-0.236615,0.310092,0.199310,-0.139010,0.220490,0.206044,,,,,,,,,
18,0.200000,-0.179504,0.305950,0.180598,-0.191128,0.204374,0.183803,-0.206146,0.306493,0.183149,-0.234600,0.245169,0.204796,-0.191260,0.298778,0.181754,-0.215885,0.225861,0.190111,-0.192390,0.178986,0.179868,-0.196368,0.252283,0.164708,-0.214180,0.205405,0.191180,-0.146424,0.309306,0.194290,-0.132817,0.279721,0.213168,-0.170891,0.225215,0.185292,-0.171340,0.207429,0.187583,-0.194184,0.228709,0.180629,-0.150483,0.247579,0.196643,-0.241421,0.215622,0.214153,-0.248925,0.279618,0.222331,-0.236628,0.310145,0.199342,-0.139056,0.220509,0.206021,,,,,,,,,
19,0.211111,-0.179484,0.305972,0.180652,-0.191138,0.204401,0.183797,-0.206148,0.306521,0.183154,-0.234607,0.245199,0.204797,-0.191262,0.298803,0.181756,-0.215901,0.225897,0.190116,-0.192410,0.179010,0.179867,-0.196356,0.252308,0.164743,-0.214186,0.205444,0.191155,-0.146430,0.309323,0.194327,-0.132814,0.279732,0.213200,-0.170903,0.225238,0.185289,-0.171358,0.207449,0.187581,-0.194211,0.228755,0.180608,-0.150456,0.247566,0.196772,-0.241429,0.215657,0.214148,-0.248884,0.279651,0.222445,-0.236635,0.310195,0.199342,-0.139077,0.220531,0.206028,,,,,,,,,
20,0.222222,-0.179469,0.305995,0.180661,-0.191125,0.204427,0.183788,-0.206135,0.306545,0.183160,-0.234610,0.245237,0.204765,-0.191251,0.298826,0.181765,-0.215886,0.225923,0.190073,-0.192392,0.179040,0.179845,-0.196337,0.252336,0.164739,-0.214176,0.205467,0.191141,-0.146419,0.309352,0.194341,-0.132816,0.279755,0.213215,-0.170898,0.225265,0.185307,-0.171345,0.207475,0.187581,-0.194199,0.228776,0.180604,-0.150445,0.247588,0.196784,-0.241420,0.215688,0.214101,-0.248885,0.279676,0.222442,-0.236618,0.310232,0.199343,-0.139086,0.220576,0.206040,,,,,,,,,
21,0.233333,-0.179444,0.306017,0.180675,-0.191070,0.204460,0.183832,-0.206091,0.306550,0.183125,-0.234594,0.245249,0.204743,-0.191222,0.298848,0.181767,-0.215853,0.225945,0.190051,-0.192356,0.179075,0.179830,-0.196290,0.252384,0.164741,-0.214140,0.205483,0.191120,-0.146401,0.309379,0.194369,-0.132805,0.279794,0.213256,-0.170852,0.225296,0.185315,-0.171304,0.207489,0.187600,-0.194165,0.228795,0.180595,-0.150422,0.247610,0.196794,-0.241398,0.215705,0.214065,-0.248871,0.279694,0.222407,-0.236600,0.310260,0.199326,-0.139051,0.220600,0.206075,,,,,,,,,
22,0.244444,-0.179395,0.306021,0.180699,-0.190875,0.204566,0.183495,-0.206043,0.306563,0.183118,-0.234560,0.245256,0.204712,-0.191189,0.298864,0.181770,-0.215760,0.225939,0.190078,-0.192287,0.179095,0.179810,-0.196198,0.252384,0.164669,-0.214072,0.205505,0.191085,-0.146366,0.309403,0.194416,-0.132785,0.279829,0.213318,-0.170808,0.225326,0.185335,-0.171255,0.207516,0.187628,-0.194117,0.228809,0.180595,-0.150299,0.247701,0.196593,-0.241357,0.215714,0.214000,-0.248851,0.279697,0.222359,-0.236573,0.310271,0.199297,-0.139000,0.220625,0.206124,,,,,,,,,
23,0.255556,-0.179349,0.306027,0.180688,-0.190794,0.204581,0.183537,-0.206005,0.306575,0.183114,-0.234519,0.245261,0.204682,-0.191145,0.298876,0.181771,-0.215704,0.225947,0.190054,-0.192208,0.179104,0.179810,-0.196136,0.252396,0.164666,-0.214006,0.205512,0.191061,-0.146332,0.309418,0.194475,-0.132757,0.279853,0.213367,-0.170740,0.225336,0.185392,-0.171166,0.207537,0.187630,-0.194023,0.228852,0.180531,-0.150189,0.247745,0.196620,-0.241310,0.215709,0.213947,-0.248875,0.279696,0.222198,-0.236541,0.310275,0.199265,-0.138938,0.220650,0.206214,,,,,,,,,
24,0.266667,-0.179313,0.306038,0.180701,-0.190735,0.204605,0.183551,-0.205955,0.306561,0.183123,-0.234469,0.245262,0.204604,-0.191105,0.298884,0.181776,-0.215646,0.225942,0.190044,-0.192117,0.179089,0.179831,-0.196069,0.252404,0.164661,-0.213938,0.205511,0.191042,-0.146315,0.309452,0.194510,-0.132718,0.279879,0.213435,-0.170655,0.225329,0.185424,-0.171062,0.207558,0.187626,-0.193949,0.228844,0.180531,-0.150133,0.247776,0.196650,-0.241260,0.215699,0.213901,-0.248809,0.279678,0.222277,-0.236512,0.310272,0.199232,-0.138883,0.220676,0.206265,,,,,,,,,
25,0.277778,-0.179271,0.306056,0.180675,-0.190663,0.204607,0.183540,-0.205921,0.306561,0.183122,-0.234422,0.245239,0.204564,-0.191071,0.298890,0.181776,-0.215587,0.225943,0.190013,-0.192032,0.179091,0.179828,-0.195984,0.252411,0.164711,-0.213865,0.205494,0.191022,-0.146294,0.309474,0.194551,-0.132697,0.279906,0.213476,-0.170599,0.225335,0.185445,-0.170985,0.207565,0.187641,-0.193885,0.228835,0.180557,-0.150018,0.247800,0.196619,-0.241214,0.215674,0.213881,-0.248789,0.279662,0.222234,-0.236488,0.310258,0.199201,-0.138835,0.220695,0.206310,,,,,,,,,
