Format Version,1.21,Take Name,tapar cachete izquierdo abajo2,Capture Frame Rate,90.000000,Export Frame Rate,90.000000,Capture Start Time,2020-06-26 11.25.45.237 AM,Total Frames in Take,3196,Total Exported Frames,3196,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.177778,-0.163577,0.301298,0.176890,-0.178687,0.200749,0.182678,-0.190267,0.302725,0.177833,-0.221966,0.243026,0.199438,-0.175603,0.294361,0.177404,-0.203007,0.222435,0.186659,-0.180638,0.174602,0.178784,-0.181174,0.247671,0.161669,-0.202452,0.201947,0.188559,-0.131287,0.303925,0.192458,-0.119726,0.274555,0.212979,-0.180626,0.224416,0.178365,-0.137294,0.242707,0.196182,-0.236257,0.278225,0.215108,-0.221538,0.307530,0.192044,-0.127521,0.215568,0.207085,-0.157755,0.220433,0.184929,-0.230459,0.214084,0.208991,-0.158931,0.202972,0.187629,,,,,,,,,,,,
17,0.188889,-0.163589,0.301272,0.176885,-0.178702,0.200717,0.182700,-0.190276,0.302699,0.177837,-0.221974,0.243000,0.199455,-0.175617,0.294302,0.177405,-0.203024,0.222400,0.186679,-0.180659,0.174569,0.178801,-0.181182,0.247628,0.161604,-0.202466,0.201897,0.188558,-0.131298,0.303888,0.192420,-0.119725,0.274525,0.212950,-0.180632,0.224377,0.178360,-0.137279,0.242713,0.196038,-0.236257,0.278199,0.215130,-0.221545,0.307499,0.192058,-0.127536,0.215533,0.207083,-0.157771,0.220388,0.184933,-0.230475,0.214046,0.209020,-0.158936,0.202931,0.187623,,,,,,,,,,,,
18,0.200000,-0.163613,0.301233,0.176859,-0.178735,0.200677,0.182715,-0.190327,0.302681,0.177860,-0.222024,0.242985,0.199446,-0.175645,0.294262,0.177419,-0.203051,0.222371,0.186688,-0.180690,0.174546,0.178813,-0.181209,0.247571,0.161625,-0.202480,0.201867,0.188579,-0.131309,0.303857,0.192414,-0.119733,0.274500,0.212938,-0.180673,0.224352,0.178385,-0.137290,0.242692,0.196035,-0.236265,0.278184,0.215156,-0.221560,0.307483,0.192070,-0.127545,0.215512,0.207071,-0.157750,0.220416,0.184787,-0.230471,0.214026,0.209042,-0.158951,0.202897,0.187629,,,,,,,,,,,,
19,0.211111,-0.163627,0.301203,0.176890,-0.178768,0.200655,0.182727,-0.190341,0.302671,0.177861,-0.222034,0.242978,0.199462,-0.175660,0.294253,0.177415,-0.203092,0.222355,0.186711,-0.180721,0.174529,0.178832,-0.181255,0.247579,0.161623,-0.202515,0.201854,0.188607,-0.131323,0.303844,0.192392,-0.119744,0.274485,0.212905,-0.180709,0.224349,0.178392,-0.137304,0.242680,0.196026,-0.236273,0.278176,0.215178,-0.221588,0.307476,0.192076,-0.127559,0.215495,0.207064,-0.157773,0.220402,0.184785,-0.230498,0.214018,0.209085,-0.158973,0.202877,0.187636,,,,,,,,,,,,
20,0.222222,-0.163645,0.301202,0.176887,-0.178793,0.200655,0.182726,-0.190363,0.302670,0.177867,-0.222044,0.242980,0.199485,-0.175682,0.294251,0.177413,-0.203117,0.222353,0.186730,-0.180752,0.174527,0.178845,-0.181283,0.247577,0.161628,-0.202574,0.201872,0.188628,-0.131339,0.303838,0.192371,-0.119753,0.274479,0.212885,-0.180751,0.224340,0.178407,-0.137320,0.242678,0.196011,-0.236280,0.278183,0.215206,-0.221611,0.307488,0.192093,-0.127577,0.215491,0.207058,-0.157795,0.220398,0.184782,-0.230513,0.214026,0.209117,-0.158994,0.202875,0.187634,,,,,,,,,,,,
21,0.233333,-0.163665,0.301228,0.176848,-0.178824,0.200644,0.182719,-0.190379,0.302679,0.177873,-0.222059,0.242996,0.199512,-0.175714,0.294277,0.177396,-0.203149,0.222375,0.186733,-0.180792,0.174541,0.178884,-0.181316,0.247585,0.161633,-0.202601,0.201880,0.188647,-0.131358,0.303850,0.192345,-0.119764,0.274487,0.212859,-0.180772,0.224348,0.178417,-0.137336,0.242684,0.196002,-0.236284,0.278199,0.215230,-0.221626,0.307505,0.192109,-0.127604,0.215508,0.207008,-0.157819,0.220406,0.184776,-0.230528,0.214044,0.209144,-0.159019,0.202878,0.187635,,,,,,,,,,,,
22,0.244444,-0.163678,0.301243,0.176843,-0.178835,0.200682,0.182729,-0.190394,0.302697,0.177877,-0.222073,0.243012,0.199529,-0.175745,0.294307,0.177389,-0.203153,0.222413,0.186764,-0.180831,0.174555,0.178890,-0.181373,0.247608,0.161642,-0.202626,0.201899,0.188657,-0.131368,0.303868,0.192329,-0.119769,0.274499,0.212834,-0.180793,0.224363,0.178415,-0.137350,0.242700,0.195983,-0.236295,0.278224,0.215258,-0.221640,0.307527,0.192121,-0.127619,0.215519,0.206985,-0.157839,0.220424,0.184767,-0.230540,0.214069,0.209172,-0.159046,0.202889,0.187651,,,,,,,,,,,,
23,0.255556,-0.163699,0.301267,0.176858,-0.178856,0.200704,0.182722,-0.190404,0.302719,0.177885,-0.222079,0.243037,0.199535,-0.175768,0.294348,0.177374,-0.203176,0.222424,0.186784,-0.180861,0.174579,0.178886,-0.181391,0.247663,0.161627,-0.202644,0.201920,0.188661,-0.131373,0.303886,0.192315,-0.119771,0.274514,0.212820,-0.180815,0.224383,0.178414,-0.137361,0.242716,0.195969,-0.236298,0.278256,0.215281,-0.221641,0.307555,0.192147,-0.127631,0.215536,0.206960,-0.157855,0.220443,0.184756,-0.230555,0.214104,0.209205,-0.159072,0.202918,0.187646,,,,,,,,,,,,
24,0.266667,-0.163685,0.301302,0.176855,-0.178891,0.200739,0.182736,-0.190405,0.302745,0.177885,-0.222087,0.243062,0.199543,-0.175759,0.294406,0.177407,-0.203205,0.222452,0.186809,-0.180890,0.174608,0.178868,-0.181425,0.247696,0.161598,-0.202650,0.201957,0.188642,-0.131370,0.303909,0.192301,-0.119765,0.274532,0.212793,-0.180862,0.224445,0.178345,-0.137367,0.242735,0.195945,-0.236293,0.278287,0.215292,-0.221635,0.307586,0.192174,-0.127640,0.215554,0.206935,-0.157867,0.220467,0.184738,-0.230560,0.214137,0.209208,-0.159116,0.202959,0.187686,,,,,,,,,,,,
25,0.277778,-0.163697,0.301303,0.176853,-0.178901,0.200761,0.182726,-0.190400,0.302767,0.177887,-0.222087,0.243091,0.199537,-0.175752,0.294427,0.177403,-0.203205,0.222478,0.186803,-0.180916,0.174627,0.178823,-0.181429,0.247720,0.161591,-0.202662,0.201993,0.188656,-0.131358,0.303924,0.192294,-0.119753,0.274550,0.212795,-0.180874,0.224465,0.178324,-0.137363,0.242752,0.195934,-0.236276,0.278323,0.215301,-0.221615,0.307626,0.192183,-0.127639,0.215571,0.206915,-0.157868,0.220499,0.184715,-0.230559,0.214167,0.209209,-0.159144,0.202978,0.187695,,,,,,,,,,,,
