Format Version,1.21,Take Name,tapar2 varios marcadores,Capture Frame Rate,90.000000,Export Frame Rate,90.000000,Capture Start Time,2020-06-26 11.27.46.745 AM,Total Frames in Take,3809,Total Exported Frames,3809,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1050,11.666667,-0.177657,0.296386,0.190933,-0.188310,0.193262,0.190861,-0.204546,0.296568,0.192507,-0.232788,0.233968,0.210900,-0.189451,0.288394,0.190992,-0.213273,0.214929,0.196422,-0.189372,0.168808,0.185905,-0.193506,0.243064,0.172499,-0.212129,0.193646,0.197474,-0.131941,0.269245,0.224156,-0.191383,0.218312,0.187922,-0.148525,0.237690,0.205722,-0.248268,0.267531,0.228991,-0.235380,0.298610,0.207812,-0.168495,0.215004,0.193648,-0.168525,0.196674,0.196061,,,,-0.137475,0.210349,0.214754,-0.239601,0.204174,0.218899,-0.145192,0.299658,0.206517,,,,,,,,,
1051,11.677778,-0.177099,0.296159,0.190740,-0.188297,0.193071,0.191199,-0.203970,0.296384,0.192199,-0.232514,0.233922,0.210722,-0.188973,0.288205,0.190766,-0.213008,0.214779,0.196359,-0.189240,0.168546,0.185924,-0.193113,0.242802,0.172286,-0.211976,0.193533,0.197358,-0.131563,0.268914,0.224091,-0.191144,0.218092,0.187919,-0.148268,0.237363,0.205682,-0.247900,0.267573,0.228726,-0.234858,0.298577,0.207570,-0.168220,0.214728,0.193611,-0.168258,0.196404,0.195933,,,,-0.137271,0.209961,0.214825,-0.239416,0.204140,0.218778,-0.144645,0.299317,0.206375,,,,,,,,,
1052,11.688889,-0.176557,0.295815,0.190515,-0.188109,0.192789,0.191233,-0.203418,0.296183,0.192034,-0.232196,0.233806,0.210693,-0.188410,0.287924,0.190650,-0.212718,0.214601,0.196334,-0.189086,0.168271,0.185958,-0.192682,0.242498,0.172306,-0.211796,0.193374,0.197305,-0.131193,0.268513,0.224109,-0.190776,0.217837,0.187737,-0.147957,0.236985,0.205768,-0.247547,0.267557,0.228494,-0.234357,0.298506,0.207212,-0.167981,0.214408,0.193686,-0.168087,0.196084,0.196019,,,,-0.137067,0.209582,0.214949,-0.239238,0.204081,0.218676,-0.144149,0.298940,0.206291,,,,,,,,,
1053,11.700000,-0.176082,0.295470,0.190459,-0.187888,0.192460,0.191279,-0.202941,0.295915,0.191695,-0.231938,0.233710,0.210528,-0.187959,0.287638,0.190529,-0.212498,0.214405,0.196183,-0.188939,0.167948,0.186083,-0.192314,0.242189,0.172149,-0.211508,0.193160,0.197431,-0.130849,0.268102,0.224119,-0.190522,0.217517,0.187742,-0.147593,0.236569,0.205783,-0.247221,0.267538,0.228207,-0.233858,0.298407,0.206924,-0.167613,0.214062,0.193544,-0.167892,0.195724,0.196217,,,,-0.136862,0.209160,0.215120,-0.239066,0.203994,0.218529,-0.143635,0.298551,0.206224,,,,,,,,,
1054,11.711111,-0.175559,0.295172,0.190249,-0.187688,0.192204,0.191437,-0.202459,0.295713,0.191511,-0.231719,0.233531,0.210355,-0.187466,0.287346,0.190252,-0.212315,0.214232,0.196097,-0.188810,0.167629,0.186156,-0.191878,0.241833,0.172115,-0.211404,0.192921,0.197405,-0.130506,0.267703,0.224150,-0.190275,0.217239,0.187818,-0.147352,0.236189,0.205860,-0.246924,0.267503,0.227991,-0.233415,0.298279,0.206662,-0.167386,0.213737,0.193593,-0.167711,0.195394,0.196233,,,,-0.136678,0.208747,0.215278,-0.238927,0.203892,0.218461,-0.143203,0.298151,0.206143,,,,,,,,,
1055,11.722222,-0.175093,0.294821,0.190155,-0.187393,0.191905,0.191013,-0.201950,0.295419,0.191301,-0.231467,0.233362,0.210107,-0.187036,0.287030,0.190179,-0.212045,0.213929,0.196107,-0.188715,0.167324,0.186276,-0.191529,0.241561,0.172063,-0.211279,0.192732,0.197310,-0.130213,0.267304,0.224174,-0.190071,0.216921,0.187763,-0.147150,0.235789,0.206003,-0.246620,0.267444,0.227721,-0.232993,0.298132,0.206361,-0.167193,0.213355,0.193672,-0.167546,0.195052,0.196304,,,,-0.136546,0.208349,0.215437,-0.238800,0.203786,0.218384,-0.142758,0.297744,0.206094,,,,,,,,,
1056,11.733333,-0.174708,0.294523,0.190078,-0.187259,0.191565,0.191163,-0.201565,0.295206,0.191079,-0.231232,0.233264,0.210000,-0.186627,0.286765,0.190041,-0.211835,0.213716,0.196076,-0.188624,0.167044,0.186334,-0.191234,0.241171,0.171930,-0.211135,0.192537,0.197311,-0.129949,0.266929,0.224273,-0.189753,0.216634,0.187730,-0.146871,0.235441,0.205913,-0.246346,0.267389,0.227450,-0.232592,0.298013,0.206070,-0.167010,0.213029,0.193697,-0.167451,0.194740,0.196459,,,,-0.136430,0.207969,0.215571,-0.238681,0.203692,0.218309,-0.142375,0.297386,0.206017,,,,,,,,,
1057,11.744444,-0.174252,0.294155,0.189799,-0.187274,0.191357,0.191479,-0.201171,0.294943,0.190927,-0.231068,0.233157,0.209838,-0.186269,0.286448,0.189860,-0.211705,0.213578,0.195924,-0.188550,0.166764,0.186343,-0.190919,0.240922,0.171914,-0.210998,0.192333,0.197298,-0.129710,0.266592,0.224216,-0.189569,0.216383,0.187766,-0.146656,0.235099,0.205988,-0.246132,0.267329,0.227174,-0.232260,0.297883,0.205779,-0.166870,0.212671,0.193878,-0.167296,0.194423,0.196529,,,,-0.136315,0.207621,0.215729,-0.238597,0.203599,0.218191,-0.142023,0.297020,0.205925,,,,,,,,,
1058,11.755556,-0.173983,0.293927,0.189806,-0.187166,0.191127,0.191425,-0.200858,0.294709,0.190744,-0.230905,0.233025,0.209731,-0.185976,0.286247,0.189725,-0.211550,0.213384,0.195847,-0.188482,0.166506,0.186419,-0.190654,0.240645,0.171797,-0.210944,0.192145,0.197266,-0.129519,0.266277,0.224209,-0.189438,0.216129,0.187695,-0.146580,0.234814,0.205881,-0.245952,0.267263,0.226975,-0.231932,0.297754,0.205535,-0.166639,0.212461,0.193736,-0.167177,0.194153,0.196505,,,,-0.136199,0.207315,0.215857,-0.238511,0.203502,0.218061,-0.141732,0.296735,0.205884,,,,,,,,,
1059,11.766667,-0.173708,0.293700,0.189600,-0.187043,0.190902,0.191397,-0.200604,0.294520,0.190539,-0.230782,0.232919,0.209592,-0.185726,0.285991,0.189587,-0.211408,0.213167,0.195810,-0.188398,0.166280,0.186451,-0.190496,0.240369,0.171693,-0.210844,0.191989,0.197148,-0.129358,0.266019,0.224186,-0.189283,0.215884,0.187673,-0.146375,0.234549,0.205970,-0.245779,0.267196,0.226724,-0.231705,0.297634,0.205308,-0.166570,0.212176,0.193926,-0.167060,0.193944,0.196507,,,,-0.136118,0.207074,0.215685,-0.238449,0.203393,0.217928,-0.141467,0.296456,0.205752,,,,,,,,,
1060,11.777778,-0.173484,0.293419,0.189429,-0.186997,0.190721,0.191403,-0.200365,0.294335,0.190350,-0.230690,0.232766,0.209373,-0.185537,0.285756,0.189414,-0.211300,0.213007,0.195708,-0.188332,0.166088,0.186440,-0.190289,0.240152,0.171558,-0.210761,0.191862,0.197048,-0.129217,0.265798,0.224153,-0.189148,0.215708,0.187572,-0.146214,0.234335,0.205905,-0.245654,0.267115,0.226527,-0.231505,0.297483,0.205045,-0.166405,0.211975,0.193718,-0.166978,0.193729,0.196526,,,,-0.136036,0.206835,0.215781,-0.238380,0.203287,0.217806,-0.141270,0.296203,0.205650,,,,,,,,,
1061,11.788889,-0.173363,0.293204,0.189270,-0.186874,0.190541,0.191331,-0.200215,0.294146,0.190155,-0.230558,0.232613,0.209209,-0.185380,0.285586,0.189240,-0.211235,0.212877,0.195622,-0.188279,0.165873,0.186468,-0.190134,0.239969,0.171433,-0.210671,0.191708,0.197040,-0.129133,0.265614,0.224086,-0.189091,0.215554,0.187479,-0.146100,0.234091,0.205929,-0.245564,0.267009,0.226345,-0.231368,0.297343,0.204818,-0.166309,0.211761,0.193687,-0.166910,0.193524,0.196493,,,,-0.135970,0.206658,0.215814,-0.238330,0.203169,0.217728,-0.141145,0.296031,0.205543,,,,,,,,,
1062,11.800000,-0.173248,0.293063,0.189105,-0.186811,0.190364,0.191381,-0.200086,0.293972,0.189939,-0.230502,0.232497,0.209100,-0.185248,0.285409,0.189111,-0.211178,0.212729,0.195497,-0.188224,0.165717,0.186412,-0.190068,0.239729,0.171397,-0.210614,0.191544,0.196975,-0.129056,0.265434,0.224042,-0.189020,0.215331,0.187384,-0.146044,0.233949,0.205834,-0.245502,0.266892,0.226155,-0.231275,0.297202,0.204634,-0.166257,0.211574,0.193667,-0.166857,0.193380,0.196476,,,,-0.135941,0.206509,0.215722,-0.238288,0.203054,0.217619,-0.141051,0.295870,0.205401,,,,,,,,,
1063,11.811111,-0.173180,0.292923,0.189042,-0.186814,0.190193,0.191253,-0.200058,0.293806,0.189854,-0.230471,0.232384,0.209038,-0.185208,0.285222,0.189023,-0.211125,0.212552,0.195443,-0.188184,0.165571,0.186348,-0.190032,0.239545,0.171272,-0.210595,0.191365,0.197003,-0.129042,0.265294,0.223923,-0.189006,0.215161,0.187405,-0.146046,0.233806,0.205895,-0.245476,0.266768,0.225979,-0.231227,0.297073,0.204450,-0.166227,0.211411,0.193608,-0.166810,0.193262,0.196436,,,,-0.135891,0.206374,0.215648,-0.238247,0.202945,0.217537,-0.140970,0.295760,0.205254,,,,,,,,,
1064,11.822222,-0.173177,0.292672,0.188867,-0.186657,0.190093,0.190793,-0.200046,0.293636,0.189648,-0.230470,0.232281,0.208976,-0.185179,0.284995,0.188791,-0.211144,0.212387,0.195409,-0.188171,0.165439,0.186332,-0.190034,0.239392,0.171241,-0.210602,0.191263,0.196914,-0.129048,0.265235,0.223776,-0.188988,0.215028,0.187370,-0.146023,0.233666,0.205650,-0.245485,0.266649,0.225870,-0.231229,0.296923,0.204294,-0.166222,0.211268,0.193577,-0.166806,0.193133,0.196441,,,,-0.135889,0.206262,0.215600,-0.238266,0.202813,0.217394,-0.140941,0.295724,0.205062,,,,,,,,,
1065,11.833333,-0.173251,0.292563,0.188692,-0.186679,0.189944,0.190780,-0.200066,0.293454,0.189565,-0.230493,0.232091,0.208930,-0.185213,0.284865,0.188668,-0.211163,0.212269,0.195352,-0.188156,0.165281,0.186340,-0.190059,0.239222,0.171146,-0.210599,0.191136,0.196893,-0.129089,0.265175,0.223670,-0.189010,0.214898,0.187221,-0.146027,0.233560,0.205595,-0.245483,0.266529,0.225878,-0.231289,0.296765,0.204135,-0.166238,0.211155,0.193523,-0.166808,0.193004,0.196423,,,,-0.135899,0.206168,0.215563,-0.238278,0.202683,0.217370,-0.140952,0.295726,0.204887,,,,,,,,,
1066,11.844444,-0.173350,0.292451,0.188588,-0.186710,0.189835,0.190787,-0.200158,0.293320,0.189381,-0.230519,0.231915,0.208804,-0.185329,0.284796,0.188602,-0.211186,0.212109,0.195321,-0.188172,0.165111,0.186377,-0.190098,0.239044,0.171097,-0.210629,0.191002,0.196885,-0.129145,0.265135,0.223554,-0.189025,0.214722,0.187188,-0.146058,0.233418,0.205564,-0.245542,0.266419,0.225792,-0.231357,0.296615,0.204006,-0.166329,0.210989,0.193596,-0.166855,0.192859,0.196410,,,,-0.135930,0.206085,0.215509,-0.238305,0.202550,0.217357,-0.140980,0.295749,0.204741,,,,,,,,,
1067,11.855556,-0.173463,0.292367,0.188407,-0.186741,0.189642,0.190874,-0.200286,0.293198,0.189238,-0.230622,0.231811,0.208703,-0.185429,0.284668,0.188478,-0.211248,0.211987,0.195282,-0.188205,0.164973,0.186400,-0.190153,0.238847,0.171020,-0.210651,0.190859,0.196885,-0.129225,0.265105,0.223436,-0.189100,0.214573,0.187184,-0.146160,0.233328,0.205465,-0.245668,0.266285,0.225593,-0.231445,0.296470,0.203893,-0.166331,0.210916,0.193377,-0.166894,0.192733,0.196370,,,,-0.135972,0.206023,0.215466,-0.238352,0.202412,0.217367,-0.141032,0.295773,0.204601,,,,,,,,,
1068,11.866667,-0.173579,0.292208,0.188334,-0.186899,0.189541,0.191187,-0.200482,0.293057,0.189134,-0.230686,0.231692,0.208746,-0.185564,0.284499,0.188302,-0.211320,0.211817,0.195309,-0.188246,0.164849,0.186429,-0.190242,0.238708,0.171023,-0.210713,0.190722,0.196855,-0.129309,0.265065,0.223304,-0.189173,0.214427,0.187235,-0.146275,0.233232,0.205514,-0.245734,0.266133,0.225516,-0.231596,0.296335,0.203794,-0.166463,0.210775,0.193547,-0.166940,0.192642,0.196350,,,,-0.136046,0.205940,0.215596,-0.238416,0.202277,0.217413,-0.141129,0.295784,0.204455,,,,,,,,,
1069,11.877778,-0.173711,0.292077,0.188222,-0.187025,0.189431,0.191268,-0.200646,0.292907,0.189039,-0.230757,0.231588,0.208745,-0.185703,0.284324,0.188198,-0.211397,0.211659,0.195373,-0.188303,0.164728,0.186482,-0.190408,0.238568,0.170959,-0.210793,0.190584,0.196919,-0.129458,0.265058,0.223138,-0.189229,0.214311,0.187248,-0.146364,0.233207,0.205429,-0.245840,0.266002,0.225492,-0.231787,0.296173,0.203714,-0.166513,0.210686,0.193370,-0.166998,0.192550,0.196339,,,,-0.136090,0.205902,0.215385,-0.238477,0.202162,0.217459,-0.141250,0.295787,0.204296,,,,,,,,,
1070,11.888889,-0.173851,0.291961,0.188087,-0.187097,0.189327,0.191292,-0.200791,0.292782,0.189016,-0.230864,0.231409,0.208881,-0.185877,0.284190,0.188158,-0.211516,0.211530,0.195350,-0.188374,0.164598,0.186536,-0.190575,0.238426,0.170829,-0.210875,0.190467,0.196967,-0.129582,0.265052,0.223054,-0.189350,0.214232,0.187182,-0.146521,0.233134,0.205320,-0.245970,0.265865,0.225497,-0.231955,0.296032,0.203673,-0.166640,0.210584,0.193346,-0.167090,0.192461,0.196346,,,,-0.136161,0.205862,0.215356,-0.238573,0.202006,0.217514,-0.141411,0.295784,0.204151,,,,,,,,,
1071,11.900000,-0.174096,0.291867,0.187959,-0.187223,0.189215,0.191276,-0.200964,0.292646,0.188917,-0.230974,0.231231,0.208892,-0.186053,0.284118,0.188068,-0.211624,0.211407,0.195389,-0.188446,0.164475,0.186597,-0.190771,0.238314,0.170861,-0.210963,0.190356,0.197059,-0.129708,0.265036,0.222938,-0.189479,0.214136,0.187131,-0.146650,0.233121,0.205199,-0.246077,0.265756,0.225620,-0.232088,0.295910,0.203667,-0.166732,0.210505,0.193310,-0.167189,0.192395,0.196365,,,,-0.136235,0.205824,0.215306,-0.238654,0.201881,0.217573,-0.141569,0.295772,0.204035,,,,,,,,,
1072,11.911111,-0.174331,0.291803,0.187890,-0.187305,0.189154,0.191279,-0.201160,0.292528,0.188842,-0.231172,0.231138,0.208881,-0.186267,0.284076,0.188044,-0.211760,0.211307,0.195452,-0.188513,0.164347,0.186644,-0.190910,0.238163,0.170812,-0.211043,0.190235,0.197141,-0.129839,0.265044,0.222836,-0.189678,0.214030,0.187152,-0.146752,0.233090,0.205158,-0.246285,0.265650,0.225521,-0.232278,0.295780,0.203591,-0.166830,0.210442,0.193280,-0.167300,0.192340,0.196356,,,,-0.136338,0.205821,0.215247,-0.238738,0.201765,0.217615,-0.141756,0.295765,0.203860,,,,,,,,,
1073,11.922222,-0.174500,0.291774,0.187792,-0.187454,0.189123,0.191376,-0.201422,0.292444,0.188822,-0.231289,0.231049,0.208898,-0.186476,0.283991,0.187938,-0.211937,0.211254,0.195442,-0.188580,0.164258,0.186646,-0.191079,0.238078,0.170877,-0.211170,0.190157,0.197178,-0.129960,0.265070,0.222707,-0.189839,0.213973,0.187124,-0.146879,0.233065,0.205093,-0.246436,0.265535,0.225592,-0.232501,0.295648,0.203579,-0.166967,0.210410,0.193253,-0.167444,0.192309,0.196468,,,,-0.136446,0.205819,0.215191,-0.238814,0.201664,0.217666,-0.141937,0.295752,0.203714,,,,,,,,,
1074,11.933333,-0.174676,0.291743,0.187703,-0.187565,0.189037,0.191399,-0.201652,0.292392,0.188761,-0.231402,0.230973,0.208942,-0.186685,0.283902,0.187885,-0.212045,0.211173,0.195463,-0.188652,0.164184,0.186623,-0.191261,0.238031,0.170825,-0.211278,0.190075,0.197213,-0.130091,0.265071,0.222592,-0.189991,0.213891,0.187204,-0.147020,0.233059,0.205034,-0.246575,0.265432,0.225623,-0.232716,0.295526,0.203611,-0.167103,0.210381,0.193267,-0.167512,0.192276,0.196377,,,,-0.136537,0.205822,0.215149,-0.238893,0.201579,0.217739,-0.142111,0.295709,0.203637,,,,,,,,,
1075,11.944444,-0.174886,0.291701,0.187678,-0.187558,0.188998,0.191036,-0.201804,0.292355,0.188798,-0.231551,0.230946,0.208968,-0.186888,0.283911,0.187799,-0.212181,0.211119,0.195479,-0.188745,0.164137,0.186633,-0.191447,0.238006,0.170800,-0.211353,0.190033,0.197299,-0.130229,0.265076,0.222540,-0.190097,0.213830,0.187239,-0.147146,0.233074,0.204945,-0.246710,0.265359,0.225667,-0.232898,0.295449,0.203639,-0.167236,0.210351,0.193273,-0.167627,0.192232,0.196468,,,,-0.136640,0.205826,0.215134,-0.238992,0.201517,0.217825,-0.142309,0.295682,0.203537,,,,,,,,,
1076,11.955556,-0.175171,0.291719,0.187711,-0.187644,0.188973,0.191022,-0.201971,0.292354,0.188778,-0.231668,0.230909,0.209062,-0.187038,0.283904,0.187809,-0.212307,0.211079,0.195546,-0.188860,0.164121,0.186624,-0.191634,0.237941,0.170790,-0.211508,0.190005,0.197251,-0.130342,0.265083,0.222476,-0.190178,0.213824,0.187238,-0.147251,0.233082,0.204920,-0.246850,0.265305,0.225740,-0.233041,0.295403,0.203674,-0.167384,0.210345,0.193239,-0.167744,0.192237,0.196472,,,,-0.136749,0.205846,0.215088,-0.239099,0.201482,0.217888,-0.142539,0.295677,0.203428,,,,,,,,,
1077,11.966667,-0.175341,0.291700,0.187589,-0.187810,0.188948,0.191131,-0.202238,0.292284,0.188797,-0.231809,0.230869,0.209110,-0.187259,0.283884,0.187866,-0.212450,0.211054,0.195557,-0.188967,0.164119,0.186597,-0.191835,0.237961,0.170759,-0.211616,0.189997,0.197277,-0.130473,0.265093,0.222408,-0.190360,0.213817,0.187193,-0.147431,0.233107,0.204881,-0.247002,0.265275,0.225809,-0.233198,0.295386,0.203714,-0.167506,0.210346,0.193193,-0.167859,0.192264,0.196366,,,,-0.136864,0.205874,0.214997,-0.239240,0.201463,0.217940,-0.142697,0.295646,0.203379,,,,,,,,,
1078,11.977778,-0.175469,0.291701,0.187582,-0.188071,0.188985,0.191473,-0.202408,0.292298,0.188717,-0.231949,0.230845,0.209186,-0.187426,0.283856,0.187870,-0.212573,0.211050,0.195605,-0.189088,0.164100,0.186600,-0.192000,0.237965,0.170749,-0.211762,0.190003,0.197331,-0.130619,0.265124,0.222323,-0.190555,0.213798,0.187259,-0.147600,0.233110,0.204855,-0.247125,0.265271,0.225888,-0.233363,0.295379,0.203733,-0.167648,0.210364,0.193175,-0.167998,0.192296,0.196299,,,,-0.136988,0.205924,0.214915,-0.239341,0.201473,0.218010,-0.142843,0.295626,0.203323,,,,,,,,,
1079,11.988889,-0.175610,0.291690,0.187580,-0.188174,0.188989,0.191344,-0.202538,0.292307,0.188775,-0.232045,0.230856,0.209216,-0.187596,0.283879,0.187789,-0.212690,0.211084,0.195660,-0.189243,0.164112,0.186605,-0.192184,0.237960,0.170875,-0.211900,0.190030,0.197319,-0.130738,0.265149,0.222311,-0.190659,0.213806,0.187299,-0.147731,0.233154,0.204804,-0.247238,0.265275,0.225934,-0.233551,0.295358,0.203790,-0.167798,0.210406,0.193133,-0.168139,0.192311,0.196293,,,,-0.137140,0.205912,0.215029,-0.239468,0.201476,0.218018,-0.142980,0.295618,0.203289,,,,,,,,,
1080,12.000000,-0.175765,0.291713,0.187587,-0.188288,0.189014,0.191319,-0.202686,0.292315,0.188850,-0.232211,0.230897,0.209195,-0.187740,0.283915,0.187786,-0.212836,0.211096,0.195685,-0.189377,0.164130,0.186581,-0.192322,0.237989,0.170842,-0.212028,0.190038,0.197354,-0.130834,0.265149,0.222276,-0.190835,0.213879,0.187237,-0.147867,0.233167,0.204723,-0.247353,0.265296,0.225982,-0.233678,0.295373,0.203845,-0.167938,0.210422,0.193146,-0.168257,0.192328,0.196297,,,,-0.137239,0.205938,0.214974,-0.239584,0.201499,0.218058,-0.143176,0.295566,0.203354,,,,,,,,,
1081,12.011111,-0.175908,0.291732,0.187596,-0.188437,0.189062,0.191254,-0.202778,0.292337,0.188902,-0.232314,0.230911,0.209262,-0.187835,0.283926,0.187801,-0.212991,0.211128,0.195656,-0.189499,0.164133,0.186612,-0.192469,0.237996,0.170875,-0.212169,0.190061,0.197384,-0.130939,0.265148,0.222271,-0.190951,0.213889,0.187302,-0.147953,0.233173,0.204711,-0.247459,0.265325,0.226018,-0.233774,0.295388,0.203886,-0.168067,0.210422,0.193167,-0.168401,0.192369,0.196270,,,,-0.137349,0.205951,0.214940,-0.239690,0.201523,0.218166,-0.143290,0.295593,0.203274,,,,,,,,,
1082,12.022222,-0.176026,0.291741,0.187539,-0.188396,0.189033,0.190956,-0.202920,0.292379,0.188917,-0.232435,0.230930,0.209278,-0.187946,0.283936,0.187840,-0.213113,0.211135,0.195704,-0.189614,0.164154,0.186668,-0.192592,0.238012,0.170890,-0.212273,0.190093,0.197446,-0.131036,0.265149,0.222261,-0.191045,0.213898,0.187337,-0.148031,0.233174,0.204727,-0.247551,0.265346,0.226083,-0.233860,0.295408,0.203925,-0.168201,0.210430,0.193205,-0.168545,0.192392,0.196387,,,,-0.137444,0.205956,0.214919,-0.239797,0.201551,0.218194,-0.143396,0.295567,0.203283,,,,,,,,,
1083,12.033333,-0.176115,0.291745,0.187518,-0.188482,0.189030,0.190977,-0.203006,0.292360,0.188977,-0.232511,0.230953,0.209377,-0.188045,0.283954,0.187905,-0.213212,0.211142,0.195766,-0.189720,0.164147,0.186699,-0.192713,0.238030,0.170907,-0.212378,0.190106,0.197479,-0.131111,0.265153,0.222289,-0.191176,0.213904,0.187353,-0.148145,0.233142,0.204851,-0.247637,0.265361,0.226149,-0.233941,0.295421,0.203982,-0.168286,0.210429,0.193235,-0.168640,0.192400,0.196416,,,,-0.137531,0.205959,0.214909,-0.239890,0.201570,0.218263,-0.143483,0.295543,0.203282,,,,,,,,,
1084,12.044444,-0.176224,0.291732,0.187635,-0.188680,0.189067,0.191238,-0.203086,0.292340,0.189009,-0.232602,0.230929,0.209433,-0.188112,0.283948,0.187937,-0.213284,0.211144,0.195817,-0.189802,0.164134,0.186755,-0.192784,0.238026,0.170943,-0.212464,0.190107,0.197554,-0.131188,0.265146,0.222323,-0.191293,0.213909,0.187311,-0.148235,0.233128,0.204895,-0.247717,0.265368,0.226218,-0.234009,0.295420,0.204024,-0.168358,0.210422,0.193282,-0.168698,0.192376,0.196404,,,,-0.137602,0.205958,0.214918,-0.239980,0.201575,0.218327,-0.143562,0.295518,0.203303,,,,,,,,,
1085,12.055556,-0.176277,0.291725,0.187666,-0.188851,0.189020,0.191562,-0.203164,0.292341,0.189077,-0.232679,0.230925,0.209500,-0.188205,0.283933,0.188032,-0.213351,0.211135,0.195885,-0.189865,0.164114,0.186818,-0.192923,0.238018,0.171024,-0.212525,0.190089,0.197625,-0.131242,0.265139,0.222355,-0.191396,0.213887,0.187396,-0.148319,0.233147,0.204916,-0.247775,0.265363,0.226301,-0.234074,0.295409,0.204084,-0.168417,0.210416,0.193320,-0.168752,0.192363,0.196431,,,,-0.137662,0.205959,0.214953,-0.240037,0.201567,0.218402,-0.143624,0.295490,0.203312,,,,,,,,,
1086,12.066667,-0.176318,0.291716,0.187706,-0.188889,0.189007,0.191616,-0.203207,0.292330,0.189115,-0.232718,0.230911,0.209553,-0.188270,0.283907,0.188074,-0.213392,0.211133,0.195982,-0.189920,0.164089,0.186909,-0.192972,0.237994,0.171130,-0.212589,0.190078,0.197678,-0.131285,0.265132,0.222403,-0.191432,0.213850,0.187473,-0.148337,0.233166,0.204848,-0.247817,0.265353,0.226356,-0.234121,0.295370,0.204175,-0.168469,0.210409,0.193381,-0.168813,0.192354,0.196525,,,,-0.137729,0.205965,0.214977,-0.240080,0.201555,0.218475,-0.143683,0.295476,0.203336,,,,,,,,,
1087,12.077778,-0.176371,0.291684,0.187778,-0.188940,0.188982,0.191685,-0.203240,0.292316,0.189159,-0.232749,0.230895,0.209608,-0.188310,0.283893,0.188122,-0.213423,0.211114,0.196045,-0.189936,0.164069,0.186980,-0.193001,0.237979,0.171185,-0.212615,0.190061,0.197745,-0.131339,0.265122,0.222441,-0.191459,0.213840,0.187519,-0.148402,0.233156,0.204932,-0.247857,0.265335,0.226419,-0.234164,0.295349,0.204221,-0.168500,0.210396,0.193449,-0.168863,0.192351,0.196600,,,,-0.137758,0.205958,0.215046,-0.240108,0.201536,0.218551,-0.143726,0.295456,0.203374,,,,,,,,,
1088,12.088889,-0.176404,0.291669,0.187826,-0.188949,0.188973,0.191717,-0.203271,0.292302,0.189200,-0.232781,0.230896,0.209669,-0.188344,0.283868,0.188180,-0.213443,0.211097,0.196111,-0.189946,0.164045,0.187059,-0.193025,0.237958,0.171241,-0.212646,0.190041,0.197827,-0.131370,0.265119,0.222503,-0.191488,0.213823,0.187623,-0.148426,0.233147,0.204986,-0.247892,0.265317,0.226476,-0.234227,0.295319,0.204313,-0.168522,0.210385,0.193513,-0.168881,0.192340,0.196677,,,,-0.137780,0.205953,0.215162,-0.240136,0.201516,0.218633,-0.143761,0.295441,0.203420,,,,,,,,,
1089,12.100000,-0.176451,0.291677,0.187862,-0.188962,0.188962,0.191792,-0.203313,0.292283,0.189303,-0.232799,0.230864,0.209761,-0.188370,0.283859,0.188231,-0.213462,0.211079,0.196178,-0.189957,0.164031,0.187145,-0.193042,0.237941,0.171297,-0.212636,0.190033,0.197964,-0.131396,0.265116,0.222572,-0.191484,0.213792,0.187734,-0.148446,0.233140,0.205047,-0.247918,0.265305,0.226536,-0.234255,0.295302,0.204357,-0.168537,0.210376,0.193588,-0.168895,0.192334,0.196747,,,,-0.137801,0.205919,0.215367,-0.240146,0.201490,0.218735,-0.143792,0.295428,0.203478,,,,,,,,,
1090,12.111111,-0.176477,0.291667,0.187908,-0.188984,0.188941,0.191849,-0.203332,0.292273,0.189347,-0.232817,0.230852,0.209817,-0.188394,0.283851,0.188282,-0.213479,0.211069,0.196238,-0.189965,0.164012,0.187229,-0.193055,0.237927,0.171347,-0.212683,0.190005,0.197989,-0.131425,0.265117,0.222641,-0.191494,0.213782,0.187786,-0.148460,0.233137,0.205111,-0.247944,0.265286,0.226620,-0.234277,0.295297,0.204444,-0.168574,0.210362,0.193699,-0.168905,0.192332,0.196825,,,,-0.137812,0.205920,0.215427,-0.240167,0.201484,0.218787,-0.143827,0.295415,0.203544,,,,,,,,,
